id,caption,like_count,comments_count,post_url,thumbnail_url,video_url
3374219441021253893,"Bhaya ne mango chwenchy bucks mein diye🥰 he was cute🥰

#SamSquad #trending #reelsinstagram #reels #instagood #instagram #fypシ #relatable #viral",179704,3453,https://www.instagram.com/p/C7TorRISfkF/,https://scontent-lga3-2.cdninstagram.com/v/t51.29350-15/445436651_1099276864510207_950936697093788098_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2AF9-dn4pIoKRUkoODYk1MG3gGbLQC0cOeCOGX6soIhLPKdl7_3PkqiPdJqwi5SS54Y&_nc_ohc=IdbJUVZprHsQ7kNvgFDbkEG&_nc_gid=559816761c9f4cf894db0f31b2bf1d76&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCdWoW4gvb-dqGF5LcQ1Q42vcUtd81__eTZ1gtYXE0kaw&oe=67B5339C&_nc_sid=bc0c2c,https://scontent-lga3-3.cdninstagram.com/o1/v/t16/f2/m82/AQPRXd6HokMPLOweim6zZ05duThmXeM2_nCulZWKQjnXIBvL-Vx2-UAmCJAmC8sI8UpKARRnPcTYeavF2G5n31xD4eeLWZ5tp7InfEw.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=1187233212281473_2440012215&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8xQzQwNUZDQjYzRkMxNDY1NjBCNjgwMkEzRDQ5RDFBOV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dFOFFqaG9obVRFVjJJWUJBRFAyZXlfQnFyWVhicV9FQUFBRhUCAsgBACgAGAAbABUAACbQzIL11PqGQBUCKAJDMywXQFOSTdLxqfwYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYCbHbaseXWh_shPNfXyDLO4liPQfXm61IkkWZqQzN7PoQ&oe=67B1209B&_nc_sid=bc0c2c
3199538328437864108,"Look Who I Met!! Our Simba 😍
@ranveersingh 

Speed, Thrills, and the Roar of Dreams – MotoGP at its Finest! 🏍️🏁 #IndianGp
I can’t explain the speeds, the noise, the violence of these MotoGP Bikes 🔥

What you see on TV doesn't come anywhere close to being at the track. Unreal! 🙌🏻

Grateful to @metaindia @motogp @motogpbharat for the Epic MotoGP Racing Experience!",39988,2004,https://www.instagram.com/p/CxnCyhnyTas/,,
3567723914453112405,"Return Kar ❌ Wapas Return Kar ✅

#SamSquad #trending #reelsinstagram #reels #instagood #instagram #fypシ #relatable #viral",1265,37,https://www.instagram.com/p/DGDGf9hpNZV/,https://scontent-lga3-3.cdninstagram.com/v/t51.2885-15/479733781_18283686262220578_1246202192399389078_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2AF9-dn4pIoKRUkoODYk1MG3gGbLQC0cOeCOGX6soIhLPKdl7_3PkqiPdJqwi5SS54Y&_nc_ohc=oONEJJlpE9YQ7kNvgGZyjEx&_nc_gid=559816761c9f4cf894db0f31b2bf1d76&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCSr-R1LYmWjgwGoAf9yCT_MC9Gy4Wb0Y3tH3knXyiPQg&oe=67B52A5C&_nc_sid=bc0c2c,https://scontent-lga3-1.cdninstagram.com/o1/v/t16/f2/m86/AQPMAQFwOq9XP9s90ZdY0vCt2XGAqSwgqyeLYCf5avNiQTtrhF8VXu7wDfS18jmjoMO2zQSmgi-fOauhupovZlmjt8iSEXzQBoUFVWg.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=102&vs=574037982297553_3836231057&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC84NzRDMzNDQ0ExNjc3NzlEQTdDREVBRDE5QkRBNjhBQV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dMV1BsQnhLdDQzcVVJc0RBRG0wLTh5Q3ZkRlpicV9FQUFBRhUCAsgBACgAGAAbABUAACa656aok%2F2nQBUCKAJDMywXQENRBiTdLxsYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYB5OLJOmnlEB1BErpDLIbvYT8-qEPc5uElSnOtD_J7IvA&oe=67B1249D&_nc_sid=bc0c2c
3566983519100412436,"Chalo ab daro mat, send kardo jisko bhi karna ho aaj😉

#SamSquad #trending #reelsinstagram #reels #instagood #instagram #fypシ #relatable #viral",177345,3409,https://www.instagram.com/p/DGAeJynpyIU/,https://scontent-lga3-1.cdninstagram.com/v/t51.2885-15/477954336_1077529597509750_365114337576688349_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2AF9-dn4pIoKRUkoODYk1MG3gGbLQC0cOeCOGX6soIhLPKdl7_3PkqiPdJqwi5SS54Y&_nc_ohc=EyVNHUrb8_YQ7kNvgF-GiUh&_nc_gid=559816761c9f4cf894db0f31b2bf1d76&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCnRUpc6ltEp0siqrR4WjJXC03TZUEXmzTbGz_TJ5AXUw&oe=67B51444&_nc_sid=bc0c2c,https://scontent-lga3-1.cdninstagram.com/o1/v/t16/f2/m86/AQNDoDj4voXPcSzEm4KRfmgG1NPHC5QnmaWrO6mCh_agzGmDchoX3TkhOFXSG6svDOkN1AjD8YgfleT9b4zsOGjpslR4AmOvzA5jm7c.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=108&vs=2444775925867420_580301023&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8zMTQ2NDMyNUY5NjNCM0ZDNUY2NzkzNDg3OEYyNzFBRV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPczZjeHhDanUtMTYtb2dBR19SVm5KdV9iZFBicV9FQUFBRhUCAsgBACgAGAAbABUAACbKlcWmku7OQRUCKAJDMywXQCW7ZFocrAgYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYBI6KQk5oMSYkkWdijYnCZ-yr9fjEtfNE6bXwoD7U9HCA&oe=67B1286B&_nc_sid=bc0c2c
3566282784903093048,"Tag kardo uss ladke ko jisko ye sab milega🥳
Aapko kya chahiye?

#SamSquad #trending #reelsinstagram #reels #instagood #instagram #fypシ #relatable #viral",889,51,https://www.instagram.com/p/DF9-0xCvVs4/,https://scontent-lga3-3.cdninstagram.com/v/t51.2885-15/477832612_944038877709598_36621201424245685_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2AF9-dn4pIoKRUkoODYk1MG3gGbLQC0cOeCOGX6soIhLPKdl7_3PkqiPdJqwi5SS54Y&_nc_ohc=zbMB2PKAzAcQ7kNvgEU6fI0&_nc_gid=559816761c9f4cf894db0f31b2bf1d76&edm=APU89FABAAAA&ccb=7-5&oh=00_AYCV8_JR6i4FNQF9M21424WGSnsPf4D4C93SUfFNJnHafw&oe=67B51012&_nc_sid=bc0c2c,https://scontent-lga3-2.cdninstagram.com/o1/v/t16/f2/m86/AQOOzHksrNW8w6PgGYL8O92J_q1G8jJhgPFQq8gH1kuzf-Ye1b4fEtb-oCwcJhI_MGXM5yRVoK21SVfC-g6SfD91tm4xI2UQwIuWgYU.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=107&vs=981373286771870_3215673809&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9CQzQwODE0MTU5RjY3OUQ1MjcwNUUyNTNFRjIxMTZCRl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dQQ0NiaHpLV0pGeF83UUVBTk5MWUZWdjJ5RWFicV9FQUFBRhUCAsgBACgAGAAbABUAACbe8de76rWTQBUCKAJDMywXQEkZmZmZmZoYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYBKPD85_t9pNDZIdqmd87-cCrO2y9wqJ6U8JrWs30CfAg&oe=67B11774&_nc_sid=bc0c2c
3563394493902535137,"Should i run away?🤣😭

#SamSquad #trending #reelsinstagram #reels #instagood #instagram #fypシ #relatable #viral",-1,32,https://www.instagram.com/p/DFzuGmbpLnh/,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/476951670_2039121353181305_2600829538278108624_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2AF9-dn4pIoKRUkoODYk1MG3gGbLQC0cOeCOGX6soIhLPKdl7_3PkqiPdJqwi5SS54Y&_nc_ohc=pSWDAiH7dawQ7kNvgHvNeBi&_nc_gid=559816761c9f4cf894db0f31b2bf1d76&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDAkswra79eSB4LfFqyyDgvKOHxewjwUSD6ktlEEGNMVQ&oe=67B52988&_nc_sid=bc0c2c,https://scontent-lga3-2.cdninstagram.com/o1/v/t16/f2/m86/AQPUHfBPTXZ-g12LuKyle8B6VFlsF_y3P29b1azIcI4bXCogZ8sqrAO61SaSRok3KjRX897pJr1aluDObcG30lo-pVBuNXgQhRbVLCg.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=963160098753234_2840892871&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8zNzRDOTA4MEQyQUY3RjQwODVENDIyQjhCRTZEMzE5NF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKdWNRUnpTdmtOYUdnVUVBTmdReW4xOEpta2hicV9FQUFBRhUCAsgBACgAGAAbABUAACbYjJC%2BhYqVQBUCKAJDMywXQCDMzMzMzM0YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYAlkEBcdFaGVh4Iaf3Kjl_WmAdwBO2VQvbXyAppQasR-w&oe=67B11D9F&_nc_sid=bc0c2c
3562648507349549420,"Girls, tell me I’m not the only one who relates!🫢

#SamSquad #trending #reelsinstagram #reels #instagood #instagram #fypシ #relatable #viral",1145,36,https://www.instagram.com/p/DFxEfEUJUFs/,https://scontent-lga3-3.cdninstagram.com/v/t51.2885-15/476502468_1455434122101390_8078024125595745255_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2AF9-dn4pIoKRUkoODYk1MG3gGbLQC0cOeCOGX6soIhLPKdl7_3PkqiPdJqwi5SS54Y&_nc_ohc=yMSyUWrwe9IQ7kNvgH5VWlM&_nc_gid=559816761c9f4cf894db0f31b2bf1d76&edm=APU89FABAAAA&ccb=7-5&oh=00_AYC5Fbm7dnwAPzLVtpTObdj2K8Ew6F82IXt6R3P-CE2ANA&oe=67B500DF&_nc_sid=bc0c2c,https://scontent-lga3-1.cdninstagram.com/o1/v/t16/f2/m86/AQPrgWQ4d6ABevvxWwtVLw_Lbs4_aIRPrY43GdIVAxmpYpM9_7ROxKNZiuAOjt_E8h04K_amxOtB_tFyxcDMMCHS-M6J0wU8H1_lqd8.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=103&vs=840786758154191_3022930685&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9GNTQ2NkRBQTc0MTRCM0FCQzQ0ODBCRDJGRUJDRDY5OF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dIc2NaaHpTbVRWdGVub0RBSWZRV3ZXQTFfRURicV9FQUFBRhUCAsgBACgAGAAbABUAACbY68jw%2FIqTQBUCKAJDMywXQBrul41P3zsYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYAAp0Dn5cZULBH2nCu-qifN6wg8B35oASNIr5ljeOE69w&oe=67B13E48&_nc_sid=bc0c2c
3561211475045716118,"Pick your side?😛

#SamSquad #trending #reelsinstagram #reels #instagood #instagram #fypシ #relatable #viral",1154,51,https://www.instagram.com/p/DFr9vfsJRCW/,https://scontent-lga3-3.cdninstagram.com/v/t51.2885-15/476425679_18282741997220578_3387622310873551555_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2AF9-dn4pIoKRUkoODYk1MG3gGbLQC0cOeCOGX6soIhLPKdl7_3PkqiPdJqwi5SS54Y&_nc_ohc=NCFjaUpiwhAQ7kNvgHiAHiG&_nc_gid=559816761c9f4cf894db0f31b2bf1d76&edm=APU89FABAAAA&ccb=7-5&oh=00_AYC5K4vU6wEWQPO8ZfZ8lKui6dfSYoINsS4JD45OK3oaAw&oe=67B51EDA&_nc_sid=bc0c2c,https://scontent-lga3-3.cdninstagram.com/o1/v/t16/f2/m86/AQN26OsZdVCIjK83cmJLK09H9VcL-9ZGu7G4DpeF64ZboFDMJ1nN2UXzXN7tOeO_ILd6Xvut6RdF6YlIDxxhTficCOmsCYafaWNOF-k.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=110&vs=1650409919689038_2904048627&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8wNTQ1MjZBQzMzRDYzQzQ1NzhGMjlDREE4MEY3NUQ4M192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dCdkVZeHpkdnJDN3dva0RBSFBIX2h6TzdSY0ticV9FQUFBRhUCAsgBACgAGAAbABUAACaCoPSth9H8PxUCKAJDMywXQD9mZmZmZmYYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYCBpC7Kj6b_0IuYN8Ai5XLM0epvswzlf0yV95OyzFF3jA&oe=67B12D2E&_nc_sid=bc0c2c
3559793767411955751,"New hair, new me!🎀 Clicked a million pictures because why not? obviously, pyaari toh main hoon hi! 😉💕 How’s the look? 👀",-1,420,https://www.instagram.com/p/DFm7ZIkPTgn/,,
3557598125653121974,"Rohan ka data delete na ho bas🤨

#SamSquad #trending #reelsinstagram #reels #instagood #instagram #fypシ #relatable #viral",1419,34,https://www.instagram.com/p/DFfIKV1Jlu2/,https://scontent-lga3-2.cdninstagram.com/v/t51.29350-15/475657326_1022174689928136_7785913653477011283_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2AF9-dn4pIoKRUkoODYk1MG3gGbLQC0cOeCOGX6soIhLPKdl7_3PkqiPdJqwi5SS54Y&_nc_ohc=mnp8jVUV9VQQ7kNvgH4_Pl8&_nc_gid=559816761c9f4cf894db0f31b2bf1d76&edm=APU89FABAAAA&ccb=7-5&oh=00_AYB65xhBcUuANeaUW7CPTz_0hK4lli6x_J7BMTieSJZMrw&oe=67B52A7E&_nc_sid=bc0c2c,https://scontent-lga3-1.cdninstagram.com/o1/v/t16/f2/m86/AQPl-KKlH5Hi-i3RuEkRrT6bQpfqrAG2fxtO6zUqlJ9MlsbqywoaoD_pLK8xFWKa_h7O1KLsPkjj7SdbZm6QfQVGZkGC862UntUFHR0.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=108&vs=469460529550596_46589977&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9FRjREOTFFNkZFQjU4MjA4REUzQjcyMkE2NTVFQkQ5RF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dCQThWQnhlRlpIY2pFZ0RBRVhmU1I0U25NcGdicV9FQUFBRhUCAsgBACgAGAAbABUAACaa%2F8XU1OGbQBUCKAJDMywXQFFmZmZmZmYYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYA9RXdfba1W66NtfsBkEvD_uCu8RtTxiMLzRPlX7c6AEA&oe=67B11BF4&_nc_sid=bc0c2c
3555444516267640791,"A closer look!♥️🎀 #newhair 

#SamSquad #trending #reelsinstagram #reels #instagood #instagram #fypシ #relatable #viral",2865,115,https://www.instagram.com/p/DFXefMyvkfX/,https://scontent-lga3-3.cdninstagram.com/v/t51.2885-15/475451182_18281963149220578_460948551146062539_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=110&_nc_oc=Q6cZ2AF9-dn4pIoKRUkoODYk1MG3gGbLQC0cOeCOGX6soIhLPKdl7_3PkqiPdJqwi5SS54Y&_nc_ohc=gcgQtBpNZQoQ7kNvgEN90Lw&_nc_gid=559816761c9f4cf894db0f31b2bf1d76&edm=APU89FABAAAA&ccb=7-5&oh=00_AYBne_OnqUXFSTHbYObMwMiwGWHDjpmRKw9tOTHqLz5laQ&oe=67B51264&_nc_sid=bc0c2c,https://scontent-lga3-1.cdninstagram.com/o1/v/t16/f2/m86/AQOERXkFi3ne4x-LyuOK9v8Mt-ovC26dPGdFIqishDCR3VV1lglY685iPGnKmusfw7y932P4a8tC_e_NAvGfxr0SuG_UKdNQEH-Y9Rk.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=108&vs=3855240454730775_3266417420&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC9BNDQwODY5M0VBRDhCQjMzOUNDRjkzMzc5MEYxM0M4Nl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dGeVRVaHhvVEhpQVN1RURBRXl0aTBaSDJTNXZicV9FQUFBRhUCAsgBACgAGAAbABUAACaA3OCq58SQQBUCKAJDMywXQC0Q5WBBiTcYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYBsbkbWT021DkdUpJMlrlZA0RnEtcns8i1N9tL1JXqRfw&oe=67B12A1B&_nc_sid=bc0c2c
3554702137596205847,"Tag your sister😆

#SamSquad #trending #reelsinstagram #reels #instagood #instagram #fypシ #relatable #viral",5288,35,https://www.instagram.com/p/DFU1sKxvlsX/,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/475412578_927352862878217_3360700171181260115_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2AFzFod3EPyzx3g0MQt7WfItHWH66mofH6NFfwbvxUm05CyS4-PDDiMNytDdPVRPBvY&_nc_ohc=koxhalpf3KMQ7kNvgEkJHNW&_nc_gid=2fe0530875974e8db8cc33250941023b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYByP2e6PtD3jKyRxEQTiYj9-lHhHpgh3FWej2stUM036g&oe=67B531BF&_nc_sid=bc0c2c,https://scontent-lga3-2.cdninstagram.com/o1/v/t16/f2/m86/AQNT6BIJv_KQDDICY55KpDSqJyfrI4rT2a-Fj1M8RnIlQgPnPot8az6RCxEaIa5fzB28E7DItu2fWZjaWoasbANjTsbiD8yDJre7KI0.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=105&vs=607569715556810_566121577&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8xNzRCMTA1QTZBODIwRTQ2NTYyMkJFQjY4QUY5MUFBRV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dMUDBVeHh2MjZtaWdDTUVBSUozOGs2eG1VQm1icV9FQUFBRhUCAsgBACgAGAAbABUAACak4J6rxOK5QBUCKAJDMywXQCIQ5WBBiTcYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYBpCaVbwuYnVp4jGVhDqRzggs8GHtXAWOo22SKBlNOOJw&oe=67B13A83&_nc_sid=bc0c2c
3553204932045461210,recents >>>,-1,230,https://www.instagram.com/p/DFPhQ9cvFba/,,
3552517391875612108,"Life is better when we’re together 🦋
Tag your best friend🩷 

#SamSquad #mymissanand #trending #reelsinstagram #reels #instagood #instagram #fypシ #relatable #viral",50970,326,https://www.instagram.com/p/DFNE77xJJ3M/,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/472631905_598474552947864_195614027862261610_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2AFzFod3EPyzx3g0MQt7WfItHWH66mofH6NFfwbvxUm05CyS4-PDDiMNytDdPVRPBvY&_nc_ohc=_BcB2CTN7vsQ7kNvgHh36Id&_nc_gid=2fe0530875974e8db8cc33250941023b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYABBYUpMqmNA7kwfdQvSM-YLRWmyEK2ZhdXQPKeV-YnMg&oe=67B50598&_nc_sid=bc0c2c,https://scontent-lga3-3.cdninstagram.com/o1/v/t16/f2/m86/AQOxeRmY2gDfhHaIjWbpXmO9EBb9Hn0qGLCRda9ofMTrzG-EbNJvK7nbY0rVvoupMTSpRuJeq3I_Ilbf33MZKhccVNBAO2t17iSaXM8.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=106&vs=1522053428463886_3040660899&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC8zMDRFODVDNTgzRkExQTgwQTUxRDFBODdDMkRDRUY4M192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dILWtVQnd0V0cwVkxjRUVBTHlDSTNkcXpqa0xicV9FQUFBRhUCAsgBACgAGAAbABUAACbwqYqL6t2GQBUCKAJDMywXQEbqn752yLQYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYAsu8gld-GmSwuYfSweIJcGH2LwDaSVgGkqInwFcNXIng&oe=67B10F2B&_nc_sid=bc0c2c
3551077472961112471,"I think ❌ i think mujhe lagta hai ✅

#SamSquad #trending #reelsinstagram #reels #instagood #instagram #fypシ #relatable #viral",99088,128,https://www.instagram.com/p/DFH9iWxvSmX/,https://scontent-lga3-2.cdninstagram.com/v/t51.2885-15/474722160_586211727533013_5762463752082136147_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2AFzFod3EPyzx3g0MQt7WfItHWH66mofH6NFfwbvxUm05CyS4-PDDiMNytDdPVRPBvY&_nc_ohc=-HmAJbIFK90Q7kNvgHHnjPQ&_nc_gid=2fe0530875974e8db8cc33250941023b&edm=APU89FABAAAA&ccb=7-5&oh=00_AYDjqEp4lt1QAZ8zgo123nn22PtmNPrl8wMhdTXlLIp38A&oe=67B5054A&_nc_sid=bc0c2c,https://scontent-lga3-2.cdninstagram.com/o1/v/t16/f2/m86/AQOX-CzBZSD8C3nQwPsI14_0Ptk6B-jLei88w_5offGl9xqgkaY0WzIP5hXSYmPcSJQKBUvj8Tl7GhwBIEwwy2JkgHiyUd62q5iwiag.mp4?stp=dst-mp4&efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_cat=109&vs=587653550693329_3785618860&_nc_vs=HBksFQIYUmlnX3hwdl9yZWVsc19wZXJtYW5lbnRfc3JfcHJvZC85ODREMkMzMkI5REIzQ0VGMTM2NTdGQzI1OEY0OUU5Rl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dKSjZTQnlvM1F0OU0yOERBQXZIQmtBVHBsMURicV9FQUFBRhUCAsgBACgAGAAbABUAACbsquGegNq3PxUCKAJDMywXQDyzMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&ccb=9-4&oh=00_AYCLGku27ZptadbcVj37cgJb3bZygQ9cJYWxm3qkrVhpuw&oe=67B10F0F&_nc_sid=bc0c2c
