user,text,post_id
true_vlogger_kapil,🙌🙌🙌,3545317587305254046
pawan_kumar27,"Hi

I placed my order of protein on 18th Jan, still not received it yet. Please cancel it now and refund my amount. This is very frustrating that you guys are just doing promotion and not thinking about customer satisfaction.

At the end feels like you made a company list air asia from where you left.

Please cancel the order refund amount.

Order number  OID65549BL
Placed on 18th  Jan

Every day delivery date are getting pushed, now its showing 1st feb.

Please cancel and give me
MY refund.

Regards
Pawan sharma",3545317587305254046
pm_trump2024,Fake Suppliment,3545317587305254046
sawan.sarkar111,❤️❤️,3545317587305254046
yes_its_rk,Insta par inke 92.7 L subscribeees hai..gajab chutiya bana rahe h logo ko ..ye bol rahe h inke 3.7 million subscriberes h,3545317587305254046
yes_its_rk,Ye log shark tank par bol rahe h inke 3.7m followers hai..itna jhuth kaise bol lete ho bhai ?,3545317587305254046
i_ashu13,@taneja.gaurav bhai tum log gye kyu Shaktank pe ?,3545317587305254046
karunyaa_bykaruna,wow😍,3545317587305254046
srijan__05,Anupam was too much cocky insecure wannabe Tony stark,3545317587305254046
phenomenal_avisek_,@thinkshaiv.shorts nehi,3545317587305254046
_nakull.13,"Anupam: A founder can't manage multiple
business
Adani: Hold my dhokla 💀",3545317587305254046
nairvinayak577,@taneja.gaurav make a company to beat boat,3545317587305254046
bhoomiyadav9112,"Ye sirf marketing krne gya hai😂 business ka kuch ntana to hai nai, log invest kaise krenge😂",3545317587305254046
grateful_gal_diaries,Isn't he the one who justified extramarital affairs? Oh ya men continue to have life's after doing so much shit unlike women lol,3545317587305254046
dhawalvinodjain,Judge ne faltu ka Judge kia business ko Chhod k,3545317587305254046
snehs_,@girl_with_wings01 if there are 2-3 businesses it means that he is an investor and not the owner of business. He has to run the business understand all the challenges to make it big. His main work is being an influencer which is already a big work and he is doing that well. Rest all are just investments,3545317587305254046
true_foodfacts,"@rahulbajpai77 mic drop, health drop, life expetency drop & you must be college drop.  Please learn from nutrition experts who study the subject not fake influencers",3544621423295164190
fairydoll389,❤️❤️❤️❤️❤️,3544621423295164190
pm_trump2024,Fake Suppliment,3544621423295164190
_vishaljagtap,Jalan 🔥 Bhara episode of Sharks 😂,3544621423295164190
vishwanath67736,"Sharks made somewhere a right decision. Even Ritu bhabhi confirmed in a old video he can not stick to one thing for a long time. First marriage, then body building then fit muscle tv then vlogs then gaming then switched the company then left flying then started learning law then started ghee product and also protein product. I'm sure within 2 years you will see something new too. Although he is a great motivation for me too but being from an investment perspective i think sharks did right.",3544621423295164190
kushnav74,Bhai tulsi maala kyu utaar di show mei aane k liye,3544621423295164190
abhishekunplugged,Nice,3544621423295164190
biswa__jitpathak,Who promoted who,3544621423295164190
mai_monu_hoon,Sharks Waoo toh aaise bol rahe hai jaise Gourav bhai ko jante he nahi 😂,3544621423295164190
sibiiieeee,@mannu_pandey actually!!!!!!,3544621423295164190
creoelements,❤️,3544621423295164190
mkumarmanoj.kumar582017,Contestant rich ...poor judges,3544621423295164190
itsneha196,❤️❤️,3544621423295164190
pratibha6011,Chalak hai Banda .wife ka kuch ni bta raha .,3544621423295164190
nivedita_kathirvelu,Which episode?,3544621423295164190
rameshshipe,🙌v🙌👏,3544621423295164190
b.mehakk,❤️🔥,3544621423295164190
jagritibatra03,This man is so thick skinned ...really .... To the core,3544621423295164190
chetna.roy.127,#flyingbeast,3544621423295164190
khushi_anand_vachhani,❤️,3544621423295164190
iivanshpopli,Based on true incident 😂🤷,3543931544048229516
manan.2146,💀_focus,3543931544048229516
funky__11,No virat kohli was hurt in this,3543931544048229516
____sahil__,😂😂😂😂😂,3543931544048229516
sharma_balkishan___,Bhai nokri rakhlo aapke vha mujhe 💔💔,3543931544048229516
iam_7wik,Baseless,3543931544048229516
pranjal_tiwari_1618,@shvnshu can't be more real.,3543931544048229516
invincible_amxn,@prashantthakur9390 underwear ki Syd wo bhi Vrindavan me reh gya,3543931544048229516
adash1810,😂,3543931544048229516
abhishekunplugged,Hahha nice,3543931544048229516
shvnshu,@pranjal_tiwari_1618,3543931544048229516
sushantpatra_,Bhai 15 Saal se puch rahahun Divorce kyun nahi ho rahi hay😂😂😂,3543931544048229516
iamsonsarajput,Sabse jyada dukh 😢,3543931544048229516
sarabjeet_0.7,😢😢,3543931544048229516
arjun.himself,Inka divorce hua ki nahi?,3543931544048229516
akashawari_10,😂😂,3543931544048229516
iivanshpopli,Based on true incident 😂🤷,3543931544048229516
arpitjangid98,Us Bro Us 💔,3543931544048229516
rushikeshinde1011,Hii sir mera  ganner ki delivery 23 jan ki thi abhi tak nahi aayi😔,3543931544048229516
deepak_thejaat,Divorce k paper b delivere kr de,3543931544048229516
maddyman885,Lagta hai Inka divorce ka nautanki khatam ho gaya..par pagal gawar log phir bhi inka content dekhenge aur inn jaiso ko ameer banayenge,3543248958057398033
nikita_thakur_7773,Jail😂😂😂😂,3543248958057398033
swetathakur1608,Bhai ye Adami or aurat mere feed me kyu? Inka to divorce type kuch content chal raha tha na? 🥹🥹,3543248958057398033
jyotikaaa18,😂😂😂😂,3543248958057398033
_i_am_maverick_,Shark tank mein Jao 👏,3543248958057398033
adi_thiyaa,hope her first officer can understand these directions or else 💀💀💀,3543248958057398033
yourneighbour.0,Vo divorce ki thodi update mil jati to 😬😬,3543248958057398033
nikitatxk._,@mahiguptaaa6 youu🥰,3543248958057398033
ozzie_gameboy,Didn’t you cheat on your wife while she was caring for your newborn ?,3543248958057398033
ii_am_not_a_stalker,Hate her eyebrows,3543248958057398033
abhishekunplugged,Nice fam,3543248958057398033
neelam_boboy,She’s nice wife and mom 😍,3543248958057398033
buddybarfi,Nigga,3543248958057398033
ankitabiswas293,@ayush._.paul_ 🤣🤣,3543248958057398033
bae_aniha,Divorce cancel hogaya kya??,3543248958057398033
solarspells_,"If shes wrong with directions , its a matter of concern for the entire nation",3543248958057398033
deepakjoshi4838,Same My Mom ❤️❤️🤣🤣,3543248958057398033
chetna.roy.127,😂😂,3543248958057398033
_ramandmadhu_,🤣,3543248958057398033
abhinavbhardwaj73,Happy to see you again sath mai,3543248958057398033
anupamalamba,Sunday ko thoda lazy lazy maaf hain sir 😂😂 baaki ke days mein sambhal Leung,3542551613888062275
abhishekunplugged,Hahha,3542551613888062275
vedant_710,@palash_3107,3542551613888062275
manvendra_chaudhary____,Pehli ball pe he bowled ho gaya 😢,3542551613888062275
supermankibandi21,Ground Shot ke liye upar se tight or neeche se light grip karo Bro 🙌 😎 u will shine like star ✨,3542551613888062275
shayantanb,@taneja.gaurav mere saath aisa hua toh maine chatgpt se poocha what should u do. Try it bro it’s hilarious.,3542551613888062275
j.3243v,,3542551613888062275
akash_giri2103,Me 🤣🤣🤣,3542551613888062275
whatte_guy,Rohit Sharma on 19th Nov 2023 😢,3542551613888062275
iam.harshhit,Just think about kohli now,3542551613888062275
iamsrbhsharma,Same bhai,3542551613888062275
varsha_bhagchandani,😂❤️,3542551613888062275
_aps14_,Relatable 😢😢,3542551613888062275
arijitraymi,90s kids feel u bhai😢,3542551613888062275
suhasreebasusharma,This is pura my husband 😂😂😂😂,3542551613888062275
abhisheksinghnaol,😢,3542551613888062275
dhiraj_singh_rajput7,Step le kar marna tha😞,3542551613888062275
rahulsurajpuriya1441,itna dukh 😢,3542551613888062275
anupamanijhawan,"कोई नहीं, bhai, better luck next time! 👍",3542551613888062275
blunt_flyer,Connect hi nahi hota... 🥲 that day..,3542551613888062275
amitshukla088,Jeet Jana nhi to ghee khana band kr dunga 😂,3542523217275748725
almarabobade,👍,3542523217275748725
lladinpubji,Pallagi,3542523217275748725
lladinpubji,🌠🌠🌠🌠🌠🌠🌠,3542523217275748725
_rahul.07_0,Why not Bangalore sir😢,3542523217275748725
bhavikapatel2381,Congratulation,3542523217275748725
minatije,All the best 👍,3542523217275748725
keshav.tyagiii,🔥🔥🔥,3542523217275748725
hk_vsv.26,bhai aap ko hi miss kr rha tha epl 1 me,3542523217275748725
avdheshgurjar,@anantladha1234  Thanks Bhai 😍,3542523217275748725
sakshicious,❤️❤️❤️,3542523217275748725
iamneekhilshirke,Jay Shree Krishna…,3542523217275748725
queenofreelz,New beginning 😍 rock it 🙌,3542523217275748725
amritaairanagrawal,Good luck !,3542523217275748725
gautamsoni320,🙌🙌🫡🫡,3542523217275748725
coolchetna169,🔥🔥,3542523217275748725
lakshay_kakkar22,Retake 🛫,3542523217275748725
charu_2804,Idol for a reason. In this with you always. How much this man explores and that’s how one should be. 9-6 sab kar lete hain par kuch diff hote hain jo sab karte hain 🙌🔥❤️,3542523217275748725
business_mantra06,Hindi caption kaise genrate kr rhe ho,3542523217275748725
anuj_dobariya_113,❤️,3542523217275748725
ketan_k18.fc,k18 op 🔥❤️,3542468162438565044
bhanot.piyush,Bhai yeh Banda dhire dhire Avenger dikhta najar a reha he @taneja.gaurav,3542468162438565044
pixieparadise5,Congratulations 👏🏻,3542468162438565044
miheerpatil,@eclt10 @taneja.gaurav Captain with 3 stripes? mujhe laga shaayad galat hai .,3542468162438565044
neeleshtanwar,With 3 strips 😂😂,3542468162438565044
inam.___,Bhai @eclt10 me khelne k lia kya criteria hai,3542468162438565044
almarabobade,👍,3542468162438565044
plangamy_,Congratulations Gaurav,3542468162438565044
thetravelersnestcommunity,🔥🔥🔥,3542468162438565044
adorablerajani,🔥🔥,3542468162438565044
im.sachin_prajapati,Ye lavda kon h😂,3542468162438565044
anitasfashion08,😍,3542468162438565044
varunharvendra,Gaurav bhaiya🙌🔥🔥🔥🔥🔥,3542468162438565044
rajatlamaa,Welcome captain ❤️🙌,3542468162438565044
dr.tanvitaneja,@drsidhant,3542468162438565044
garv.jain__,🔥,3542468162438565044
shivnath.gwal,😍,3542468162438565044
aabhas.09,Captain??,3542468162438565044
iamkshitizpandey,"Design team, Gaurav bhai ne bataya nhi kya ki captain ke shoulder pe 4 strips hote hain 😅",3542468162438565044
pant09k,❤️❤️🔥🔥,3542468162438565044
shu_bham_o9,Shark Tank pr bol k aate Wha kya Hua  Sir,3541459662317192986
fitwithhimalay,Rohit sharma 🥲,3541459662317192986
neha_kun6,😂,3541459662317192986
nilvardhan_27,,3541459662317192986
_kamnanarulaa,😂,3541459662317192986
foodietoodiegwl,😍😂😂,3541459662317192986
yunuskhan_jeremy,Divorce ke naam pe chutiya banaya tumko😂,3541459662317192986
macmtsh,Bhai phele apni biwi ka illaj kra 😂,3541459662317192986
nitharwal_jaat8,😂😂😂😂,3541459662317192986
pm_trump2024,😂😂😂😂😂,3541459662317192986
nishu999888,Bhai divorce wali story. =. Chlo chodo 😂,3541459662317192986
siuu_emon7,😂😂,3541459662317192986
im.biswajit.das,😂😂,3541459662317192986
man_roshan7,"Iski zindagi humara content , Kuch bhi 😡",3541459662317192986
aarxv_.69,Fake divorce karne wale se Protein powder nahi lunga 😂😂,3541459662317192986
aman_verma_3_5,Mai chor admi hu,3541459662317192986
anupam_infinity,Damage control,3541459662317192986
ellegent_essence,Waiting for sharks comments 😂,3541459662317192986
cs_go_rank_legendary_eagle_,Chud le tu,3541459662317192986
navi910404,"Isko dekhta kaun h, unlogon pe Daya aari Mujhe to",3541459662317192986
ranitanegi,How people curious about their divorce....the whole thing came out in public only when ritu visited  Maharaj ji....only because they are famous their case got hype....I don't think this type of thing people will do for publicity....people have their own ups and downs in life.....let them live and chill if the matter os over....moreover there are lots of problems in our own lifes but we are very interested in others.....live and let live.,3540301220768605135
rahulj007,@mehakmishra 😂😂😂 ye diye sahi marks,3540301220768605135
mehakmishra,@rahulj007 😌 11/10 ??,3540301220768605135
rahulj007,@mehakmishra 😂😂😂😂,3540301220768605135
ashq547,Grdan akad jayegi... Uthado bhabhi ji ko,3540301220768605135
sawannno.o,bhag sale dogle,3540301220768605135
mrbean.0612,Divorce hogya kya lo be jldi se ? 😂,3540301220768605135
divyamalik_09,Lawrence bhai se baat krni padegi aapke divorce ke baare mei.,3540301220768605135
jimmyjoshi,Sun beeee farzi YouTube ke raja babu ab meri feed par aane ka nahi jo bhi bhasad hai apni apne pass rakho ##. Maharaj ji ke pass jaa kar waha pollute mat kar,3540301220768605135
ccurly_tales000,L,3540301220768605135
myself.divakar,Divorce?,3540301220768605135
harsh_d19,Bhai kitna negative hogya hai sab apka.... Kya kar dia bhai aap to sahi se the,3540301220768605135
komal.panwar26,@razagraphy_official 😂😂😂😂😂😂😂,3540301220768605135
mememama24,Aur do modi ko vote 😢,3540301220768605135
sahu.krishna007,,3540301220768605135
_rahulkanwal_,Ab lagta h agla bdy b badiya hoga😂,3540301220768605135
gamingitall,Bor ho gyi hai . Tere se,3540301220768605135
being_shoaib_akhtar,@___jha_1234 shaddi toh hone de 😂,3540301220768605135
___jha_1234,@being_shoaib_akhtar bhgwn kare tera ho,3540301220768605135
vishalaggrwal5858,😂😂😂😂,3540301220768605135
nikhila_khanna_m,👏👏😂😂,3538762552845163975
sk.sadh_99,Dress kaha se krwai ?,3538762552845163975
iamvivek_sharma_2244,😂😂,3538762552845163975
mrinalrekhi_,@ketan_k18 tabhi aapko itna neeche bhejte h batting mei saari setting toh @taneja.gaurav me kr rkhi h 😂😂,3538762552845163975
mrinalrekhi_,😂😂,3538762552845163975
vijay_sir0hi,Priorities,3538762552845163975
_jayrajsoni,Usme bhi 7 run hi bane 😢😂,3538762552845163975
devender_singh_rawat,Bhavya is that stepney that perform better than regular reelers 😂😂😂,3538762552845163975
devilmorvan,Phir bhi 7 run 😭😭 Thala for a reason,3538762552845163975
rajpachauri.12,7 run bana kar cricket par 8 reel bana diyee😂😂,3538762552845163975
pawan_kotwal,@i__nirmal 🤭🤭,3538762552845163975
hareemclosetofficial,Dono ak hi hen.  AI,3538762552845163975
mahendradhurve34,🙌🙌,3538762552845163975
aryan_saini25,Kya matlab 1st ball pe out ho gaye😢😂,3538762552845163975
koustav_maity23,@rishabh__yadav24,3538762552845163975
livingwithvibha,😂😂😂😂,3538762552845163975
jatin0771,@ketan_k18 bhai aapke to zyada bat cheet he 😂 aap bhe kuch karo,3538762552845163975
onkarharivanshi,"bhai दीक्षा hogyi निकुंज ka pass mil gya , party kab derhe ho ? shree harivansh parbhu ji",3538762552845163975
shobhakumari1314,😂😂😂😂,3538762552845163975
__aryan__singh__thakur,Divorce kb ho rha apka bhai phr,3538762552845163975
tech_lytical,?,3537060981518240760
subhojit14,Valid point ipl in Australia,3537060981518240760
u_born_quezzy,The tulsi mala😍😍😍🔥,3537060981518240760
jitesh.kashyap3,@harshkr.01 radhe radhe 🙏,3537060981518240760
harshkr.01,@jitesh.kashyap3 Shree Radhe Radhe Shree Harivansh,3537060981518240760
dheeraj__62,😢,3537060981518240760
harshitmishra_10,Saale Ghee bech jaake cricket ki baat cricketers ko mat sikha,3537060981518240760
sahilpahwa08,Wo sab thik hai.. ritu bhabhi kesi hain?,3537060981518240760
sachin_zer07ven,Bhai talakh là Kỷa hứa next part kb aayega ?,3537060981518240760
worldof_raaz,Bhai exam hai lekin BGT first priority 😍,3537060981518240760
abhyoday,Sayad agar hum kisi bhi kimat fir sae apne team kae sath rahe toh unko amtma bhuthi aek prena milege kynki  wahi team apni india 🇮🇳 hai jisme apne @virat.kohli  and @jaspritb1 bhaiya hain please mere dosto take india will win jai hind love from delhi airport ✈️❤️,3537060981518240760
gauravpanchal201,Bhai Aus ki kya baat Kar rahe ho India team toh India mein 3-0 se haar gayi,3537060981518240760
ankitnihal24,@ketan_k18 ab samay aa gya aap dono @taneja.gaurav @ketan_k18  ko khelne ka 😂😂,3537060981518240760
coachkhanna,Politics in Indian cricket dressing room,3537060981518240760
angeltanu747,Sir konstas vs bumrah mei kyaaa lgta kon jeete gaa,3537060981518240760
sahil.malani.x7,Ipl final in nm stadium ❌ Ipl final in mcg ☑️,3537060981518240760
lokendra_lokssa_,khanthi mala bhiya shree हरिवंश ।।🌼 श्री राधे ।। bhaiya,3537060981518240760
abhijeet_singh0500,"Gaurav bhaiya.. tbh, ipl ki wajah se Inka form gaya hai .... Abhi ipl aane do, phir dekhna aap gill ki century and orange cap, kohli ka comeback.... In logon ko bas IPL me acha khelna hai... Ek baar ham Virat ko excuse de sakte hai, but Rohit ko nhi...",3537060981518240760
devendrasingh_1256,Fir 700 sixes kaise honge tournament ke 😂,3537060981518240760
_rajsharma_2005,"@prayash.co2 bhai DU ka paper tha, cheating kari aaram se 😂😂😂",3537060981518240760
pawan_kumar27,"Hi

I placed my order of protein on 18th Jan, still not received it yet. Please cancel it now and refund my amount. This is very frustrating that you guys are just doing promotion and not thinking about customer satisfaction.

At the end feels like you made a company list air asia from where you left.

Please cancel the order refund amount.

Order number  OID65549BL
Placed on 18th  Jan

Every day delivery date are getting pushed, now its showing 1st feb.

Please cancel and give me
MY refund.

Regards
Pawan sharma",3536777954607114287
onkarharivanshi,राधावल्लभ श्री हरिवंश parbhu ji दीक्षा hogyi ab party kab derhe ho ?,3536777954607114287
isthat_shubh,@im_souvik.paul pata tha koi angrej ka tau ayega hi btane 😂😂,3536777954607114287
shunya_aseem,Brother have you turned vegetarian,3536777954607114287
im_souvik.paul,Lean hota hai btw 😂,3536777954607114287
rajni__lama,❤️,3536777954607114287
chapati_gamer,Thora protein send kare sir 🙌❤️,3536777954607114287
krrishtyagiji20,@rishabahtyagi sir main apka fan ho,3536777954607114287
krrishtyagiji20,@rishabahtyagi jab aap rosier company main aunga aap tab,3536777954607114287
krrishtyagiji20,Sir mugha apka saath ak pick lane hai,3536777954607114287
souvikk_seth,Sir please launch omega 3 fish oil capsule 🙏,3536777954607114287
1dipe.sh,Vegetarian power 🔥🔥🔥🔥🔥,3536777954607114287
imsameeeer,"@taneja.gaurav bhaiyya ingredients to bta diye, recipe bhi bta do pls",3536777954607114287
m_yoousuf.fit,Lekin video toh vegetarian ban'ny sy pehly ki hy lol,3536777954607114287
yuvrajgoenka.official,Protein hi nhi h Gaurav bhaiya 🥺 @taneja.gaurav,3536777954607114287
moraj_117,@utsavmpanchal sweet potato,3536777954607114287
chauhan_descendant16,Sakarkand🔥,3536777954607114287
sankkalpp,How many meals in  a day sir! @taneja.gaurav @beastlife.india !Would appreciate your reply💙,3536777954607114287
arayyaarjay,Bhaiya weight loss ka kuch post kijiye ❤️,3536777954607114287
xponen2ial,@taneja.gaurav 4000 Mai milta gai Fssai licence fuddu,3536777954607114287
yours_krishnaa_,👏👏🔥,3536709060790011094
neerocx,Mujhe laga sahi mein koi company hai😂. Bhai register karva Lo achcha naam hai😂,3536709060790011094
__.sonalchauhan.__,@shivy_231 aur appko comment karne se 😂😂😂,3536709060790011094
riyaankhan786786,Divorce karke video daal 😂😂fir views ayenge,3536709060790011094
rahul.dwevedi.98,Maintaining toned muscles in everyday life is not an easy task,3536709060790011094
shivy_231,Chappri style to wear your track pants like that. 🤦🏻‍♂️,3536709060790011094
indian_romanreigns00,❤️,3536709060790011094
just_prabhat18,❤️❤️,3536709060790011094
darshilbulchandani,😂😂😂😂,3536709060790011094
thakurrr.priyanshu,Lagta bhai abb Harshad Mehta ka cheat code padh rhe hai,3536709060790011094
mohit_sharma_0708,It was a nice meeting u sir 🙌❤️,3536709060790011094
khurana_sorav,❤️❤️,3536709060790011094
taneja.gaurav,@raunaqmanocha fir reel kaise banti,3536709060790011094
arjuna.the,Bhai aap k saath workout Krna hai...@taneja.gaurav,3536709060790011094
s._rishav,🙌🙌,3536709060790011094
raunaqmanocha,Seedha seedha boldete sir muscle loss hogya 😂😂😂😂,3536709060790011094
bihari_ji_ko_dhruv,@taneja.gaurav apka bhi bhagya hai ki app shriji ne swikar kiya ❤️,3536709060790011094
aashu_km88,❤️❤️❤️,3536709060790011094
hritz.insta,🔥❤️,3536709060790011094
faizz678,@taneja.gaurav sirji din k din patla kaise ho ja rahe ho ??? Kiyaa secret hai ??? Tips de do please 😂,3536709060790011094
neerocx,Bhai makeup aur dye to karwa lete😂,3536679681024126234
anmolgupta2364,😂😂,3536679681024126234
bassidaman.01,Dialogue to pura hone de 🤣🤣🤣🤣🤣,3536679681024126234
bala98_,😂😂,3536679681024126234
the_illogicalbanda,Bhai kanthi dharan kar li h.. to uska Maan rakh lena.. gaali galoch to bahut karte ho .. bhasha b kharab h... Kya h ye saale..arey bnckdkd.. kanthi pahn k drama kyu,3536679681024126234
theabhilav,Sir hoodies kha se manufacture krwa rhe o please share,3536679681024126234
dialogwindow,Yahan dikhe Gaurav bhai ke ashliyat. Har baat par gaali 🤬 aur employee ko bhi Gaali 🤬,3536679681024126234
xditya.2008,😂😂,3536679681024126234
decoration_123456,1 lakh me teri wife dede,3536679681024126234
kalyug__1,🔥🔥🔥,3536679681024126234
shivansh04__,🤣🤣🤣🤣🤣🤣🤣🤣🤣,3536679681024126234
tanu_kanu123,😂😂😂😂😂,3536679681024126234
brotherabad,Bchod mute nhi hua dhang se brother,3536679681024126234
khurana_sorav,❤️❤️,3536679681024126234
yashu.rawat96,😂😂,3536679681024126234
justsnehaaa_01,😂😂😂,3536679681024126234
real_ankit_17,Mera protein nhi aaya abhi tak😂,3536679681024126234
youtubers_edit28,❤️❤️,3536679681024126234
archu_beyou19,😂😂😂,3536679681024126234
lakshay080707,Bhaiya be like ajj nhi ho payga 😂,3536679681024126234
___anshu45___,😂😂😂😂😂,3535735945402262999
itsjust_harshuu,🥲😂,3535735945402262999
soapboxprelations,😂😂,3535735945402262999
smrutiiiiraut,😂😂😂,3535735945402262999
iyashityagi,😍😍,3535735945402262999
ayushkar345ak,😂,3535735945402262999
siddharth___454545,Vivo?,3535735945402262999
ravijchs,LoL 😂,3535735945402262999
tyagijiachaar,Itna Kama raha bed toh achha khareedle bhai,3535735945402262999
aruna.yadav.9883,True ❤️❤️,3535735945402262999
cookdriver2205,Bhai itne followers hai sabko wish karte karte firse  police tak news na pahuch jaye.🔥😂,3535735945402262999
true.indian2020,Bhai tuu registered Lu........d hai.... Now you are no more a influencer.. toh dudhiya bhai apna ghee bechne mein dimaag laga.. kya hua bik nahi raha.. A1-A2-A3... Kaunsa thaa🤔😂,3535735945402262999
____.kush._,😂,3535735945402262999
siddharth.shrivastava579,Same as me 😂,3535735945402262999
_soundswithheart_,😂😂😂😂,3535735945402262999
listen__alimumtaz,😂,3535735945402262999
anshika_ancy,😂😂,3535735945402262999
ns850449,😂😂,3535735945402262999
aarav_kr_799,❤️❤️❤️❤️❤️,3535735945402262999
himeshk1,@taneja.gaurav 😂,3535735945402262999
gujjari.6402,Or wo kal kabhi aata hi nhi h😂😂,3535324322028109391
love_live_king_size,Aisa Diet sabko naseeb ho,3535324322028109391
gulshan__thakur_suryavanshi,भगवान् जल्दी तुम्हारा divorce karwaye🙌🙌 Mein 100 लोगों को हलवा खिलाऊंगा,3535324322028109391
abhishekjain8663,"Man, wish your family life comes back to normal.",3535324322028109391
shikhadravid,Anybody noticed...pihu has stopped smiling....or her smile looks too made up and not child like. Social media so called influencers ruining their child's life for the sake of views,3535324322028109391
ajay_lekhala_1.0,Waa sir same adat hein,3535324322028109391
kishan_choudhary_kc,😂😂😂,3535324322028109391
_semwalshi,Ye diet poore saal maintain rhegi😂,3535324322028109391
saksham_brahmbhatt,@_daksh.6012_,3535324322028109391
inishashik13,Aaj aaj me haftebhar ka kha liya😂😂😂😂😂,3535324322028109391
decoration_123456,Instagram ka sbse bda chut*ya yeh h Yeh fans aur follower ke liye apni wife ko bhi rent pr de skta h,3535324322028109391
dasangraj,Literally bhai apna v😂😂😂 Love from Nepal 🇳🇵 and Happy New Year Gaurav bhai❤️💥,3535324322028109391
va_ndana734,❤️❤️,3535324322028109391
coolchetna169,😂😂,3535324322028109391
harsh_pathak_12,Ye karte karte 2025 bhi aagaya 😂😂,3535324322028109391
adish.kumar1994,Shi hai bhai kbhi kbhi full enjoy karna chahiye ❤️❤️,3535324322028109391
preetkaur.17.nk,Happy new year to you and your family ❤️❤️,3535324322028109391
bisht_shikhar_,Kl krte krte kb 2024 se 2025 aa gaya pata hi nahi chala 😂,3535324322028109391
garg_ritttu,@snehagracy,3535324322028109391
krishna_singh173,Itane jyada padhai mehnat ke baad dudh ghee aur protine sell kar rahe ho 😢 mujhe Garv tha ek Banda itana padha likha hai koi fayeda nahi raha uss chij ka 2 saal aapko hardcore follow karne ke baad ab chaa karke bhi nahi dekha jaa raha purani jindagi main wapis aa jao,3535324322028109391
paul009_ankit_,@moments_with_mihika sept 2024,3535224879182410518
arnavbansal.91,@ajiteshsharmaa he literally added the divorce part see in sept,3535224879182410518
nikita_tatvamasi,I m sorry Gaurav but honestly you doesn't deserve Ritu,3535224879182410518
shanker.ankita,Talak talak talak kab hoga nautanki no 1,3535224879182410518
jasmine.36725,@riturathee @taneja.gaurav kyu nhi ho rha Divorce❓❓❓,3535224879182410518
nimisau,@amreen_sh1 😂😂😂😂😂🙌🙌🙌🙌🙌😂😂😂sahii khaaa,3535224879182410518
jazzraj16,Tulsi mala😍,3535224879182410518
suvarna.jayasheela,Bhai wo divorce for likes and views wala scam bhi bataao 😂😂😂😂,3535224879182410518
akshanshkmr,@panghal_sitender kya nahi hota?,3535224879182410518
moments_with_mihika,Divorce ka bi to tha kisi month m wo bi dikha dete for pr stunt,3535224879182410518
yogiaccessing,Achha to ye bakchodi bas 1 month ki thi? #greedycouple,3535224879182410518
bhartimeena_official,😍😍😍,3535224879182410518
facebooze,Chal kapat ka bhi daal dete,3535224879182410518
door_to_max,"Wo peepal farm ke reply ka nahi dala, oh sorry reply to tumne kara hi nahi 🤡",3535224879182410518
jio94495,Waiting for divorce 😢,3535224879182410518
justt_pooh_things,😍😍😍😍,3535224879182410518
panghal_sitender,pyar k liye,3535224879182410518
panghal_sitender,jruri bhi hai,3535224879182410518
panghal_sitender,sbke ghar mein jghde hote h,3535224879182410518
panghal_sitender,@amreen_sh1 teri bahan ka to wo bhi nhi hota,3535224879182410518
jazzy_khan124,🔥🔥,3533524531484837341
vishnusharma0001_,When @beastlife.india will launch their protein oats 🤔,3533524531484837341
abhisheky748,Bhai maharaj ji ki kasam achcha products dena,3533524531484837341
who_bhoomika,🔥🔥🔥🔥,3533524531484837341
shivani_choudhary_7007,🙌,3533524531484837341
oyenavi_1,Bc. Paisa le leta hai product delivery nhi krta hai . Fir uska bd enki team phone nhi utha thi .benchod haram ka paisa khna ka hai kya @taneja.gaurav @beastlife.india,3533524531484837341
rahulbasetiaofficial,💯💯🔥,3533524531484837341
dev.misra.1239,Truly inspiring story...💯🔥👏👏,3533524531484837341
tushargupta_97,@taneja.gaurav Bhai Kesar Pista protein mngaya tha .. ek dum dawai jaisa taste aa rha hai.. Kya sach me hi esa hi taste hai????,3533524531484837341
suryansh_singh_101,@taneja.gaurav akele nhi the bhai god the saath me,3533524531484837341
suryansh_singh_101,@taneja.gaurav 🔥🔥💯,3533524531484837341
newton_kashyap,Real all-rounder ❤️🔥,3533524531484837341
the_chaudharysandy767,❤️❤️,3533524531484837341
iyashityagi,😍😍😍,3533524531484837341
carryminaxi,"@crazytandons ""control"" 😂😂 bsdk teri naukar nhi hai wife. Isiliye woman ka independent hona jruri hai taki tujh jaise se shadi na krni pde.",3533524531484837341
actorjameel,Gaurav sir once a pilot always a pilot 🔥💯,3533524531484837341
a.e.i.o.u.h.w,Divorce ho Gaya kya?,3533524531484837341
vijay_troy,Great inspiration 😄🌹❤️,3533524531484837341
rahulyadav22,Inspirational,3533524531484837341
aashu_km88,Gaurav bhaiya aapke beastlife aur rosier ke products bht badhiya since I ordered the products i cannot able to switch😉😉,3533524531484837341
vijaychaudhary02,"Sir, how can. I work with you ?",3533004267557683038
bhukkad_kitchen,🙌🙌,3533004267557683038
mr.deep_q1240,14 logo ka rest 15 ve ka kam,3533004267557683038
gaurav.oj,Mujhe bhi hire krlo,3533004267557683038
the_haters_motivator,😂,3533004267557683038
iyashityagi,❤️❤️❤️,3533004267557683038
